bodega_id,sku,nombre_norm,unidad,stock
almacen_ayb,5010,ALBACON,Kilogram,24.0
almacen_ayb,7008,ALCAPARRAS FRASCO,Kilogram,7.6
almacen_ayb,6003,ALMENDRAS,Kilogram,2.5
almacen_ayb,,APANADO,Kilogram,12.0
almacen_ayb,5015,APIO,Kilogram,60.0
almacen_ayb,,ARANDANOS,Kilogram,13.0
almacen_ayb,7337,AREPA DE HUEVO,Unidad,300.0
almacen_ayb,8095,AREPA DE QUESO,Unidad,350.0
almacen_ayb,8097,AREPA PAISA,Unidad,4950.0
almacen_ayb,7340,AROMATICA SOBRES,Unidad,280.0
almacen_ayb,6005,ARROZ,Kilogram,-720.0
almacen_ayb,6007,ARROZ BASMATI,Kilogram,2.0
almacen_ayb,,ARROZ FEDERAL,Kilogram,1175.0
almacen_ayb,6012,ARVEJA AMARILLA,Kilogram,12.5
almacen_ayb,,ARVEJA CONGELADA MCAIN,Kilogram,109.0
almacen_ayb,6013,ARVEJA VERDE SECA,Kilogram,12.5
almacen_ayb,7020,AVENA EN HOJUELAS,Kilogram,6.0
almacen_ayb,8101,AVENA VASO,Unidad,210.0
almacen_ayb,7022,AZUCAR BLANCA,Kilogram,672.5
almacen_ayb,7342,AZUCAR SOBRES,Unidad,7400.0
almacen_ayb,,BATIDO PARA APANAR,Kilogram,30.0
almacen_ayb,7231,BECHAMEL EN POLVO,Kilogram,8.0
almacen_ayb,8107,BONYURT,Unidad,39.0
almacen_ayb,27003,BRANDY BOTELLA,Liter,0.75
almacen_ayb,,BRETANA 300 CC,Unidad,194.0
almacen_ayb,,BUBOLS SABORES SURTIDOS,Kilogram,25.3
almacen_ayb,2007,CADERA DE RES,Kilogram,137.0332
almacen_ayb,7034,CAFE EN PEPA,Kilogram,12.0
almacen_ayb,7035,CAFE GOURMET,Kilogram,9.0
almacen_ayb,1474050,CAFE INSTANTANEO COLCAFE 500 GR,Kilogram,5.5
almacen_ayb,,CAFE MOLIDO,Kilogram,31.5
almacen_ayb,,CAMARON CRUDO,Kilogram,36.0
almacen_ayb,7040,CANELA EN ASTILLA,Kilogram,1.0
almacen_ayb,7041,CANELA EN POLVO,Kilogram,1.02
almacen_ayb,,CARNE DE HAMBURGUESA MIXTA,Unidad,2630.0
almacen_ayb,,CARNE DE HAMBURGUESA MOLIDA,Unidad,7938.0
almacen_ayb,6015,CEBADA PERLADA,Kilogram,7.0
almacen_ayb,5032,CEBOLLA CABEZONA BLANCA,Kilogram,170.0
almacen_ayb,5033,CEBOLLA CABEZONA ROJA,Kilogram,60.0
almacen_ayb,,CEBOLLA EN POLVO,Kilogram,27.0
almacen_ayb,5034,CEBOLLA JUNCA,Kilogram,210.0
almacen_ayb,5036,CEBOLLA PUERRO,Kilogram,127.0
almacen_ayb,5038,CEBOLLIN,Kilogram,4.5
almacen_ayb,7047,CEREZA MARRASQUINO,Kilogram,0.5
almacen_ayb,,CERVEZA HEINEKEN 0 LATA 250ML,Unidad,276.0
almacen_ayb,,CERVEZA HEINEKEN CERO,Unidad,-48.0
almacen_ayb,7049,CHAMPINON NATURAL,Kilogram,13.0
almacen_ayb,7051,CHOCOLATE CON AZUCAR,Kilogram,44.5
almacen_ayb,7388,CHOCORRAMO,Unidad,100.0
almacen_ayb,4003,CHORIZO,Kilogram,465.75
almacen_ayb,5045,CILANTRO,Kilogram,30.0
almacen_ayb,,COCA COLA 400 CC,Unidad,2112.0
almacen_ayb,28021,COLA Y POLA,Unidad,-7434.0
almacen_ayb,7064,COLOR,Kilogram,19.0
almacen_ayb,7065,COMINO,Kilogram,25.0
almacen_ayb,7395,COMPOTA,Unidad,792.0
almacen_ayb,,CONCENTRADO FRUTA ARAZA -MARACUYA 2 KG,Kilogram,470.0
almacen_ayb,2025,COSTILLA DE CERDO,Kilogram,101.0
almacen_ayb,2027,COSTILLA DE RES,Kilogram,66.14
almacen_ayb,8079,CREMA DE LECHE,Liter,19.0
almacen_ayb,1475599,CROOKIES 90 GR PAQ X 4 UND,Unidad,100.0
almacen_ayb,4008,CROQUETA DE YUCA,Kilogram,92.0
almacen_ayb,1475598,CROSSANT JAMO Y QUES 100 GR PAQ X 4 UND,Unidad,400.0
almacen_ayb,6020,CUCHUCO DE MAIZ,Kilogram,6.5
almacen_ayb,6021,CUCHUCO DE TRIGO,Kilogram,10.0
almacen_ayb,8125,CUCURUCHO PARA CONO DE HELADO,Unidad,6500.0
almacen_ayb,,CURCUMA POLVO,Kilogram,1.0
almacen_ayb,,CURRY EN POLVO BADIA,Kilogram,0.90759
almacen_ayb,7238,DEMIGLACE,Kilogram,49.6
almacen_ayb,,DON CHICHARRON PAQUETE,Unidad,100.0
almacen_ayb,,DONAS SURTIDAS,Unidad,600.0
almacen_ayb,7087,DURAZNOS EN MITADES,Kilogram,0.82
almacen_ayb,7413,EMPANADA DE PAPA Y CARNE X50 GR,Unidad,1720.0
almacen_ayb,1473018,EMPANADA POLLO X50 GR,Unidad,-420.0
almacen_ayb,7415,ENDULZANTE STEVIA,Unidad,50.0
almacen_ayb,7304,ESCENCIA SABORES SURTIDOS,Liter,2.5
almacen_ayb,7098,FECULA DE MAIZ,Kilogram,2.28
almacen_ayb,1020,FILETE DE BASA,Kilogram,20.0
almacen_ayb,3007,FILETE DE POLLO,Kilogram,497.458
almacen_ayb,1031,FILETE DE TILAPIA,Kilogram,20.0
almacen_ayb,1475596,FLAT ORIGIN 6.75 X 6.75 120 UND,Unidad,360.0
almacen_ayb,,FLAUTA CHOCOLATE PASTRY,Unidad,3000.0
almacen_ayb,7420,FRESCO FRUTINO,Unidad,310.0
almacen_ayb,6023,FRIJOL ROJO/SABANERO,Kilogram,100.5
almacen_ayb,,FRIJOL CARAOTA,Kilogram,15.0
almacen_ayb,,GALLETA OREO TRITURADA,Kilogram,8.0
almacen_ayb,6028,GARBANZO,Kilogram,5.0
almacen_ayb,29034,GASEOSA KOLA SOL 330 ML,Unidad,-9120.0
almacen_ayb,29035,GASEOSA KOLA SOL 600 ML,Unidad,-2835.0
almacen_ayb,,GASEOSA POSTOBON 400 ML,Unidad,420.0
almacen_ayb,,GASEOSA QUATRO 400 ML,Unidad,120.0
almacen_ayb,29040,GASEOSA SPRITE X 400,Unidad,156.0
almacen_ayb,29042,GATORADE,Unidad,1368.0
almacen_ayb,7106,GELATINA SIN SABOR,Kilogram,6.5
almacen_ayb,1482289,GLUTAMATO MONOSODICO,Kilogram,5.5
almacen_ayb,7109,GRAGEAS SURTIDAS,Kilogram,16.75
almacen_ayb,,GRANOLA,Kilogram,6.6
almacen_ayb,5073,GULUPA,Kilogram,5.0
almacen_ayb,7112,HARINA DE SEMOLA,Kilogram,25.0
almacen_ayb,7113,HARINA DE TRIGO,Kilogram,462.5
almacen_ayb,7114,HARINA PAN DE BONO,Kilogram,5.0
almacen_ayb,6030,HARINA PARA AREPAS,Kilogram,9.0
almacen_ayb,,HASHBROWN,Kilogram,54.48
almacen_ayb,8135,HELADO CASERO SABORES SURTIDOS,Unidad,8020.0
almacen_ayb,7117,HIELO EN CUBO,Kilogram,180.0
almacen_ayb,5077,HIERBAS HIERBABUENA,Kilogram,4.0
almacen_ayb,3009,HIGADO DE POLLO,Kilogram,5.0
almacen_ayb,2034,HIGADO DE RES,Kilogram,5.0
almacen_ayb,8318,HUEVOS DE GALLINA,Unidad,3540.0
almacen_ayb,7489,INSTACREM SOBRE,Unidad,200.0
almacen_ayb,4020,JAMON SANDWICH,Kilogram,40.5
almacen_ayb,,JUGO DE LIMON COMPRADO,Liter,68.0
almacen_ayb,29047,JUGO HIT BOTELLA,Unidad,864.0
almacen_ayb,29048,JUGO HIT CAJA,Unidad,1656.0
almacen_ayb,7313,LECHE DE COCO,Liter,10.4
almacen_ayb,8083,LECHE DESLACTOSADA,Liter,258.0
almacen_ayb,8084,LECHE ENT LARGA VIDA,Liter,216.0
almacen_ayb,5088,LECHUGA CRESPA,Kilogram,89.0
almacen_ayb,5093,LECHUGA ROMANA,Kilogram,5.0
almacen_ayb,,LECHUGA RUGULA ORGANICA,Kilogram,5.0
almacen_ayb,6031,LENTEJA,Kilogram,22.0
almacen_ayb,7128,LEVADURA,Kilogram,20.0
almacen_ayb,5095,LIMON TAHITY,Kilogram,20.0
almacen_ayb,2039,LOMITO DE RES,Kilogram,6.36
almacen_ayb,5097,MAIZ DESGRANADO MAC CAIN,Kilogram,155.0
almacen_ayb,5105,MANZANA ROYAL,Kilogram,10.0
almacen_ayb,5106,MARACUYA,Kilogram,5.0
almacen_ayb,7136,MARGARINA,Kilogram,55.5
almacen_ayb,7139,MAYONESA,Kilogram,15.08
almacen_ayb,7508,MAYONESA SOBRES,Unidad,3672.0
almacen_ayb,,MAZORCA ENTERA DULCE,Kilogram,108.0
almacen_ayb,8011,MEJORADOR SURATIV,Kilogram,1.0
almacen_ayb,5110,MELON,Kilogram,24.0
almacen_ayb,,MEZCLA EN POLVO DE HELADO,Kilogram,159.0
almacen_ayb,7314,MIEL,Liter,8.0
almacen_ayb,7510,MIEL DE ABEJAS SOBRE,Unidad,2520.0
almacen_ayb,,MINICROQUETA DE YUCA,Kilogram,120.0
almacen_ayb,1040,MOJARRA,Kilogram,103.42
almacen_ayb,4025,MORCILLA,Kilogram,5.0
almacen_ayb,,MORENITAS,Kilogram,4.8
almacen_ayb,29054,MR TEA 500,Unidad,1872.0
almacen_ayb,7152,NACHOS NATURALES X500GR,Kilogram,19.0
almacen_ayb,5113,NARANJA VALENCIA,Kilogram,20.0
almacen_ayb,7516,NATUCHIPS,Unidad,120.0
almacen_ayb,7154,NESCAFE,Kilogram,18.0
almacen_ayb,,NESCAFE CAPUCCINO,Kilogram,18.0
almacen_ayb,5115,NUEZ MOSCADA,Kilogram,2.0
almacen_ayb,7162,OREGANO POLVO,Kilogram,3.242
almacen_ayb,8177,PAN BAGUETT,Unidad,420.0
almacen_ayb,7165,PANELA,Kilogram,30.6
almacen_ayb,7167,PAPA A LA FRANCESA,Kilogram,1350.0
almacen_ayb,,PAPA CABELLO DE ANGEL,Kilogram,25.0
almacen_ayb,7168,PAPA CRIOLLA PRECOCIDA,Kilogram,100.0
almacen_ayb,7169,PAPA EN CASQUITOS,Kilogram,470.0
almacen_ayb,5122,PAPA SABANERA,Kilogram,624.0
almacen_ayb,5124,PAPAYA,Kilogram,93.0
almacen_ayb,7171,PAPRIKA,Kilogram,11.694
almacen_ayb,1482915,PASABOCAS RAMO ACHIRAS 25 GR 12 UND,Unidad,10.0
almacen_ayb,7174,PASTA CONCHA,Kilogram,15.5
almacen_ayb,7177,PASTA DE TOMATE,Kilogram,12.6
almacen_ayb,7179,PASTA EN TORNILLOS,Kilogram,6.0
almacen_ayb,7181,PASTA FIDEOS,Kilogram,11.0
almacen_ayb,,PASTEL CARNE RANCHERO,Unidad,4750.0
almacen_ayb,,PASTEL DE MANZANA PASTRY,Unidad,60.0
almacen_ayb,,PASTEL ESPINACA Y RICOTTA,Unidad,80.0
almacen_ayb,,PASTEL POLLO CARBONA,Unidad,6220.0
almacen_ayb,,PATACONES,Kilogram,20.0
almacen_ayb,5126,PATILLA,Kilogram,101.0
almacen_ayb,2048,PECHO DE RES,Kilogram,194.3
almacen_ayb,7192,PEPINILLOS EN VINAGRE,Kilogram,7.5
almacen_ayb,5127,PEPINO COHOMBRO,Kilogram,2.0
almacen_ayb,3021,PIERNA PERNIL DE POLLO,Kilogram,1110.4
almacen_ayb,,PIERNITA DE POLLO,Kilogram,59.8
almacen_ayb,5008,PIMENTON,Kilogram,60.0
almacen_ayb,7199,PIMIENTA NEGRA,Kilogram,3.0
almacen_ayb,5132,PINA,Kilogram,142.0
almacen_ayb,7203,PINA CUADROS,Kilogram,30.0
almacen_ayb,5134,PLATANO ARTON,Kilogram,280.0
almacen_ayb,3022,POLLO ENTERO,Kilogram,1596.2
almacen_ayb,7206,POLVO PARA HORNEAR,Kilogram,1.0
almacen_ayb,1482918,PONQUE GANSITO RAMO TRADIC 37 GR 6 UND,Unidad,20.0
almacen_ayb,,PORCION CADERA X 180 GR (PA),Unidad,172.0
almacen_ayb,,PORCION DE CADERA X 100 GRS (PA),Portion,410.0
almacen_ayb,,PORCION DE CADERA X 130 GRS (PA),Portion,343.0
almacen_ayb,,PORCION DE MOJARRA X 300 GRS (PA),Unidad,-120.0
almacen_ayb,,PORCION DE PUNTA DE ANCA X 250 GRS (PA),Unidad,88.0
almacen_ayb,,PORCION FILETE PECHUGA X 150 GRS (PA),Portion,200.0
almacen_ayb,,PORCION FILETE PECHUGA X 230 GRS (PA),Portion,835.0
almacen_ayb,,PORCION PULPA DE CERDO X 100 GRS (PA),Unidad,4099.0
almacen_ayb,,PREMEZCLA BROWINE,Kilogram,20.0
almacen_ayb,6042,PREMEZCLA KOMPLET BASE,Kilogram,4.52
almacen_ayb,2053,PULPA DE CERDO,Kilogram,553.819
almacen_ayb,5138,PULPA DE FRUTA CONGELADA,Kilogram,175.0
almacen_ayb,2055,PUNTA DE ANCA,Kilogram,48.167
almacen_ayb,,QUESO AMERICAN SINGL KRAFT,Kilogram,8.16
almacen_ayb,8042,QUESO CREMA,Kilogram,9.2
almacen_ayb,8057,QUESO MOZARELLA,Kilogram,148.0
almacen_ayb,8061,QUESO PARMESANO RALLADO,Kilogram,4.0
almacen_ayb,5140,RAIZ CHINA,Kilogram,85.0
almacen_ayb,,RECORTE DE CADERA X GR (PA),Portion,3164.0
almacen_ayb,,RECORTE DE PUNTA DE ANCA (PA),Portion,11224.0
almacen_ayb,,RON BACARDI SUPERIOR,Liter,1.4
almacen_ayb,,SAL,Kilogram,158.0
almacen_ayb,7550,SAL SOBRE,Unidad,28000.0
almacen_ayb,7227,SAL REFISAL PARRILLA,Kilogram,6.5
almacen_ayb,7230,SALSA BBQ,Kilogram,41.0
almacen_ayb,,SALSA CHIPOTLE,Kilogram,5.2
almacen_ayb,7317,SALSA DE AJI,Liter,10.26
almacen_ayb,7319,SALSA DE SOYA,Liter,11.25
almacen_ayb,1483105,SALSA DE SOYA SOBRE,Unidad,2400.0
almacen_ayb,7237,SALSA DE TOMATE,Kilogram,74.95
almacen_ayb,7552,SALSA DE TOMATE SOBRE,Unidad,1020.0
almacen_ayb,7321,SALSA NEGRA,Liter,7.6
almacen_ayb,7323,SALSA TERIYAKI,Liter,114.0
almacen_ayb,,SEMILLA DE CHIA,Kilogram,1.0
almacen_ayb,1373573,SEMILLAS DE CHIA,Kilogram,-1.0
almacen_ayb,7258,SPAGUETTI,Kilogram,22.0
almacen_ayb,5149,SUCHINI AMARILLO,Kilogram,90.0
almacen_ayb,5150,SUCHINI VERDE,Kilogram,90.0
almacen_ayb,8072,SUERO COSTENO,Kilogram,2.0
almacen_ayb,,TAJIN SALSA EN POLVO,Kilogram,-1.0
almacen_ayb,,TAMAL X 350 GRS,Unidad,60.0
almacen_ayb,1472817,TEQUILA DON JULIO 70 CRISTALINO,Liter,8.4
almacen_ayb,,TEQUILA DON JULIO REPOSADO,Liter,8.4
almacen_ayb,,TEQUILA JOSE CUERVO ESP. SILVER,Liter,1.5
almacen_ayb,4048,TOCINETA AHUMADA,Kilogram,170.0
almacen_ayb,2063,TOCINETA DE CERDO,Kilogram,402.1
almacen_ayb,5154,TOMATE CHONTO,Kilogram,484.0
almacen_ayb,1042498,TORTILLA BIMBO,Unidad,180.0
almacen_ayb,24024,TRIPLE SEC,Liter,2.25
almacen_ayb,,TROZOS DE FRUTA CONGELADA,Kilogram,88.0
almacen_ayb,,TRUCHA DESHUESADA,Kilogram,108.49
almacen_ayb,,VERDURAS MIXTAS MC CAIN,Kilogram,38.0
almacen_ayb,7327,VINAGRE BALSAMICO,Liter,4.0
almacen_ayb,7328,VINAGRE BLANCO,Liter,19.0
almacen_ayb,,VINAGRETA SOBRES,Unidad,4500.0
almacen_ayb,26051,VINO BLANCO TETRA,Liter,17.0
almacen_ayb,,VINO ESPUMOSO JP ICE ROSADO,Liter,7.5
almacen_ayb,,VINO LAS MORAS SAUVIGNON BLANCO,Liter,3.0
almacen_ayb,,VINO LAS MORAS TINTO MALBEC,Liter,3.0
almacen_ayb,26195,VINO MARQUES DE RISCAL TINTO,Liter,1.5
almacen_ayb,26198,VINO MARQUES RUEDA BLANCO,Liter,3.0
almacen_ayb,,VINO SEGURA VIUDAS BLANCO,Liter,2.25
almacen_ayb,26039,VINO TINTO TETRAPACK,Liter,6.0
almacen_ayb,25006,WHISKY BUCHANAN 18 ANOS,Liter,9.75
almacen_ayb,,WHISKY BUCHANAN S MASTER,Liter,1.5
almacen_ayb,25007,WHISKY BUCHANANS 12 ANOS,Liter,3.0
almacen_ayb,8306,YOGUR VASO,Unidad,9.0
almacen_ayb,,YOGURT GRIEGO,Liter,48.0
almacen_ayb,5164,YUCA,Kilogram,20.0
almacen_ayb,5167,ZANAHORIA,Kilogram,100.0
rest_fuentes_ayb,7290,ACEITE,Liter,851.4316
rest_fuentes_ayb,7292,ACEITE DE AJONJOLI,Liter,1.654
rest_fuentes_ayb,7293,ACEITE DE OLIVA,Liter,28.82
rest_fuentes_ayb,1483116,ACEITE DE OLIVA 10ML /BOLSA SOBRE X50 UN,Unidad,10.0
rest_fuentes_ayb,5001,ACELGA,Kilogram,19.093
rest_fuentes_ayb,,ACHIOTE,Kilogram,2.2
rest_fuentes_ayb,7003,ACHIOTE MOLIDO,Kilogram,7.124
rest_fuentes_ayb,,ADEREZO QUESO CHEDDAR,Liter,24.72
rest_fuentes_ayb,,AGUA 280 ML,Unidad,1547.0
rest_fuentes_ayb,29018,AGUA BOTELLA,Unidad,6960.0
rest_fuentes_ayb,29019,AGUA BOTELLON,Unidad,109.0065
rest_fuentes_ayb,29033,AGUA SABORIZADA H2O,Unidad,148.0
rest_fuentes_ayb,,AGUA TONICA SCHWEPPES,Unidad,73.0
rest_fuentes_ayb,,AGUA WAIRA SABORIZADA,Unidad,679.0
rest_fuentes_ayb,5004,AGUACATE,Kilogram,81.011
rest_fuentes_ayb,,AGUARDIENTE AMARILLO PIONERO,Liter,1.5
rest_fuentes_ayb,1241542,AGUARDIENTE ANTIOQUENO SIN AZUCAR,Liter,6.75
rest_fuentes_ayb,,AGUARDIENTE NECTAR CLUB,Liter,1.5
rest_fuentes_ayb,,AJI CASERO PISCILAGO (PA),Unidad,-2690.0
rest_fuentes_ayb,,AJI ROCOTTO,Kilogram,1.7
rest_fuentes_ayb,5009,AJO,Kilogram,67.9059
rest_fuentes_ayb,,AJO GRANULADO,Kilogram,-1.0
rest_fuentes_ayb,6001,AJONJOLI,Kilogram,13.835
rest_fuentes_ayb,6002,AJONJOLI NEGRO,Kilogram,5.0
rest_fuentes_ayb,3001,ALAS DE POLLO,Kilogram,135.5
rest_fuentes_ayb,5010,ALBACON,Kilogram,48.8
rest_fuentes_ayb,5011,ALBAHACA,Kilogram,-0.06
rest_fuentes_ayb,5013,ALCACHOFA,Kilogram,1.0
rest_fuentes_ayb,7008,ALCAPARRAS FRASCO,Kilogram,5.0
rest_fuentes_ayb,6003,ALMENDRAS,Kilogram,2.21
rest_fuentes_ayb,,APANADO,Kilogram,11.65
rest_fuentes_ayb,5015,APIO,Kilogram,46.8776
rest_fuentes_ayb,,ARANDANOS,Kilogram,5.24
rest_fuentes_ayb,7337,AREPA DE HUEVO,Unidad,2197.0
rest_fuentes_ayb,8095,AREPA DE QUESO,Unidad,121.0
rest_fuentes_ayb,8097,AREPA PAISA,Unidad,4382.0
rest_fuentes_ayb,5018,ARRACACHA,Kilogram,45.0
rest_fuentes_ayb,6005,ARROZ,Kilogram,210.0156
rest_fuentes_ayb,6008,ARROZ DONA PEPA,Kilogram,5.0
rest_fuentes_ayb,,ARROZ FEDERAL,Kilogram,1250.0
rest_fuentes_ayb,,ARROZ PARA SUSHI,Kilogram,9.07
rest_fuentes_ayb,,ARVEJA CONGELADA MCAIN,Kilogram,11.417
rest_fuentes_ayb,6013,ARVEJA VERDE SECA,Kilogram,16.0
rest_fuentes_ayb,2003,ASADO DE TIRA DE RES COLSUBSIDIO,Kilogram,5.12
rest_fuentes_ayb,7020,AVENA EN HOJUELAS,Kilogram,12.032
rest_fuentes_ayb,8101,AVENA VASO,Unidad,150.0
rest_fuentes_ayb,7022,AZUCAR BLANCA,Kilogram,258.2071
rest_fuentes_ayb,7023,AZUCAR MORENA,Kilogram,0.06
rest_fuentes_ayb,7342,AZUCAR SOBRES,Unidad,4200.0
rest_fuentes_ayb,5023,BANANO EXPORTADO,Kilogram,76.23
rest_fuentes_ayb,,BATIDO PARA APANAR,Kilogram,19.26
rest_fuentes_ayb,7231,BECHAMEL EN POLVO,Kilogram,2.291
rest_fuentes_ayb,5024,BERENJENA,Kilogram,19.1
rest_fuentes_ayb,8107,BONYURT,Unidad,16.0
rest_fuentes_ayb,7034,CAFE EN PEPA,Kilogram,-3.0
rest_fuentes_ayb,7035,CAFE GOURMET,Kilogram,0.5
rest_fuentes_ayb,1474050,CAFE INSTANTANEO COLCAFE 500 GR,Kilogram,6.0
rest_fuentes_ayb,,CAFE MOLIDO,Kilogram,32.0342
rest_fuentes_ayb,,CARNE DE HAMBURGUESA MIXTA,Unidad,85.0
rest_fuentes_ayb,,CARNE DE HAMBURGUESA MOLIDA,Unidad,1578.0
rest_fuentes_ayb,2012,CARNE MOLIDA,Kilogram,132.1
rest_fuentes_ayb,6015,CEBADA PERLADA,Kilogram,10.594
rest_fuentes_ayb,5032,CEBOLLA CABEZONA BLANCA,Kilogram,210.347
rest_fuentes_ayb,5033,CEBOLLA CABEZONA ROJA,Kilogram,140.998
rest_fuentes_ayb,,CEBOLLA EN POLVO,Kilogram,3.5
rest_fuentes_ayb,5034,CEBOLLA JUNCA,Kilogram,171.2978
rest_fuentes_ayb,5036,CEBOLLA PUERRO,Kilogram,32.8614
rest_fuentes_ayb,5038,CEBOLLIN,Kilogram,4.855
rest_fuentes_ayb,,CERVEZA AGUILA CERO,Unidad,744.0
rest_fuentes_ayb,28011,CERVEZA CORONA,Unidad,38.0
rest_fuentes_ayb,,CERVEZA HEINEKEN 0 LATA 250ML,Unidad,344.0
rest_fuentes_ayb,,CERVEZA HEINEKEN 310 ML,Unidad,-9.0
rest_fuentes_ayb,,CERVEZA HEINEKEN CERO,Unidad,-168.0
rest_fuentes_ayb,7048,CHAMPINON CORTADO,Kilogram,-17.02
rest_fuentes_ayb,7049,CHAMPINON NATURAL,Kilogram,36.8
rest_fuentes_ayb,,CHEESECAKE PISCILAGO (PA),Unidad,1.0
rest_fuentes_ayb,1473262,CHILE SECO CHIPOTLE,Kilogram,-0.043
rest_fuentes_ayb,,CHIMICHURRY PISCILAGO (PA),Unidad,-158.0
rest_fuentes_ayb,,CHOCOFLAN PISCILAGO (PA),Unidad,-1.0
rest_fuentes_ayb,7051,CHOCOLATE CON AZUCAR,Kilogram,12.975
rest_fuentes_ayb,4003,CHORIZO,Kilogram,194.965
rest_fuentes_ayb,5045,CILANTRO,Kilogram,19.3473
rest_fuentes_ayb,5047,CIRUELA IMPORTADA,Kilogram,1.0
rest_fuentes_ayb,7055,CLAVO DE OLOR,Kilogram,-0.0038
rest_fuentes_ayb,1473771,CLAVO PURO DE OLOR,Kilogram,0.045
rest_fuentes_ayb,,COCA COLA 400 CC,Unidad,963.0
rest_fuentes_ayb,28021,COLA Y POLA,Unidad,1665.0
rest_fuentes_ayb,7064,COLOR,Kilogram,16.101
rest_fuentes_ayb,7065,COMINO,Kilogram,4.8962
rest_fuentes_ayb,7395,COMPOTA,Unidad,221.0
rest_fuentes_ayb,,CONCENTRADO FRUTA ARAZA -MARACUYA 2 KG,Kilogram,30.0
rest_fuentes_ayb,2025,COSTILLA DE CERDO,Kilogram,35.9
rest_fuentes_ayb,2027,COSTILLA DE RES,Kilogram,40.8465
rest_fuentes_ayb,8079,CREMA DE LECHE,Liter,57.046
rest_fuentes_ayb,,CROISSA MARGA BICOL CHOC,Unidad,65.0
rest_fuentes_ayb,1475599,CROOKIES 90 GR PAQ X 4 UND,Unidad,32.0
rest_fuentes_ayb,4008,CROQUETA DE YUCA,Kilogram,14.5
rest_fuentes_ayb,1475598,CROSSANT JAMO Y QUES 100 GR PAQ X 4 UND,Unidad,11.0
rest_fuentes_ayb,6020,CUCHUCO DE MAIZ,Kilogram,2.119
rest_fuentes_ayb,6021,CUCHUCO DE TRIGO,Kilogram,4.0
rest_fuentes_ayb,,CURCUMA POLVO,Kilogram,0.9
rest_fuentes_ayb,7080,CURRY EN POLVO,Kilogram,0.3
rest_fuentes_ayb,,DONAS SURTIDAS,Unidad,12.0
rest_fuentes_ayb,,DULCE DE MORA PISCILAGO (PA),Portion,-174.0
rest_fuentes_ayb,5053,DURAZNO IMPORTADO,Kilogram,1.0
rest_fuentes_ayb,7413,EMPANADA DE PAPA Y CARNE X50 GR,Unidad,2663.0
rest_fuentes_ayb,1473018,EMPANADA POLLO X50 GR,Unidad,1086.0
rest_fuentes_ayb,7304,ESCENCIA SABORES SURTIDOS,Liter,0.5
rest_fuentes_ayb,5057,ESPARRAGOS,Kilogram,5.0
rest_fuentes_ayb,7096,ESPARRAGOS EN FRASCO,Kilogram,2.64
rest_fuentes_ayb,5058,ESPINACA,Kilogram,1.0
rest_fuentes_ayb,,EV MINI POSTRE TORTA NEGRA PISCILAGO (PA),Unidad,5.0
rest_fuentes_ayb,3007,FILETE DE POLLO,Kilogram,92.55
rest_fuentes_ayb,1475596,FLAT ORIGIN 6.75 X 6.75 120 UND,Unidad,485.0
rest_fuentes_ayb,,FLAUTA CHOCOLATE PASTRY,Unidad,9.0
rest_fuentes_ayb,,FONDO DE POLLO PISCILAGO (PA),Portion,-23.0
rest_fuentes_ayb,5062,FRESA,Kilogram,16.71
rest_fuentes_ayb,7420,FRESCO FRUTINO,Unidad,438.7
rest_fuentes_ayb,6023,FRIJOL ROJO/SABANERO,Kilogram,507.39
rest_fuentes_ayb,,FRIJOL CARAOTA,Kilogram,26.0
rest_fuentes_ayb,,FRIJOL PREPARADO PISCILAGO (PA),Unidad,-1518.0
rest_fuentes_ayb,6028,GARBANZO,Kilogram,10.5
rest_fuentes_ayb,29034,GASEOSA KOLA SOL 330 ML,Unidad,11249.0
rest_fuentes_ayb,29035,GASEOSA KOLA SOL 600 ML,Unidad,5830.0
rest_fuentes_ayb,,GASEOSA POSTOBON 400 ML,Unidad,265.0
rest_fuentes_ayb,,GASEOSA QUATRO 400 ML,Unidad,72.0
rest_fuentes_ayb,29040,GASEOSA SPRITE X 400,Unidad,72.0
rest_fuentes_ayb,29042,GATORADE,Unidad,2630.0
rest_fuentes_ayb,,GINEBRA HENDRICK S,Liter,9.0
rest_fuentes_ayb,27011,GINEBRA TANQUERAY,Liter,4.2
rest_fuentes_ayb,,GINGER BEER * 200 ML,Unidad,44.0
rest_fuentes_ayb,1482289,GLUTAMATO MONOSODICO,Kilogram,1.2
rest_fuentes_ayb,7109,GRAGEAS SURTIDAS,Kilogram,0.5
rest_fuentes_ayb,5067,GRANADILLA,Kilogram,1.0
rest_fuentes_ayb,,GRANOLA,Kilogram,-0.46
rest_fuentes_ayb,,GUACAMOLE PISCILAGO (PA),Portion,-312.0
rest_fuentes_ayb,5069,GUASCAS,Kilogram,2.0
rest_fuentes_ayb,,GUISO CRIOLLO PISCILAGO (PA),Portion,-3090.5
rest_fuentes_ayb,5076,HABICHUELA,Kilogram,6.0
rest_fuentes_ayb,7112,HARINA DE SEMOLA,Kilogram,26.0
rest_fuentes_ayb,7113,HARINA DE TRIGO,Kilogram,86.192
rest_fuentes_ayb,,HASHBROWN,Kilogram,95.34
rest_fuentes_ayb,8135,HELADO CASERO SABORES SURTIDOS,Unidad,-2076.0
rest_fuentes_ayb,5077,HIERBAS HIERBABUENA,Kilogram,7.537
rest_fuentes_ayb,5173,HOJAS DE NORI,Unidad,100.0
